Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       3/29          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [85]
                0.00    0.00       3/2359296     decltype (_S_construct({parm#1}, {parm#2}, (forward<int const&>)({parm#3}))) std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [35]
                0.00    0.00       3/3932479     std::vector<int, std::allocator<int> >::begin() [31]
                0.00    0.00       6/24767877     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [30]
                0.00    0.00       3/4718912     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [57]
                0.00    0.00       3/7077891     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [42]
                0.00    0.00       9/1572972     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [106]
                0.00    0.00       6/58          int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [179]
                0.00    0.00       3/31          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [191]
                0.00    0.00       3/786475      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [120]
                0.00    0.00       3/43          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [184]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
[88]     0.0    0.00    0.00       1         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
                0.00    0.00       1/1           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [93]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [23]
[89]     0.0    0.00    0.00       1         int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [89]
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [92]
                0.00    0.00       1/31          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [191]
                0.00    0.00       1/1572972     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [106]
-----------------------------------------------
                0.00    0.00       1/1           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [93]
[90]     0.0    0.00    0.00       1         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [90]
                0.00    0.00       2/3932160     std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [25]
                0.00    0.00       1/176         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [159]
                0.00    0.00       1/786432      int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [125]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [92]
[91]     0.0    0.00    0.00       1         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
-----------------------------------------------
                0.00    0.00       1/1           int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [89]
[92]     0.0    0.00    0.00       1         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [92]
                0.00    0.00       1/1           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
[93]     0.0    0.00    0.00       1         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [93]
                0.00    0.00       1/1           int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [90]
                0.00    0.00       2/1572864     std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [109]
-----------------------------------------------
                0.00    0.00     291/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::vector<int, std::allocator<int> >::emplace<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [83]
                0.00    0.00  653376/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [27]
                0.00    0.00  786431/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [33]
                0.00    0.00 1439808/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long const&) const [111]
                0.00    0.00 2359296/15463689     std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [18]
                0.00    0.00 3932479/15463689     std::vector<int, std::allocator<int> >::begin() [31]
                0.00    0.00 6292008/15463689     std::vector<int, std::allocator<int> >::end() [60]
[100]    0.0    0.00    0.00 15463689         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [100]
-----------------------------------------------
                0.00    0.00 10768834/10768834     FindMatchIndexes() [9]
[101]    0.0    0.00    0.00 10768834         std::vector<int, std::allocator<int> >::operator[](unsigned long) [101]
-----------------------------------------------
                0.00    0.00 3544512/7996992     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
                0.00    0.00 4452480/7996992     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
[102]    0.0    0.00    0.00 7996992         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [102]
-----------------------------------------------
                0.00    0.00     291/3408035     std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [82]
                0.00    0.00 1306752/3408035     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
                0.00    0.00 2100992/3408035     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
[103]    0.0    0.00    0.00 3408035         std::remove_reference<int&>::type&& std::move<int&>(int&) [103]
-----------------------------------------------
                0.00    0.00       3/2754920     void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [242]
                0.00    0.00       3/2754920     void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [250]
                0.00    0.00     291/2754920     void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [155]
                0.00    0.00  133184/2754920     void __gnu_cxx::new_allocator<std::string>::construct<std::string, std::string>(std::string*, std::string&&) [144]
                0.00    0.00  262143/2754920     void std::_Construct<std::string, std::string>(std::string*, std::string&&) [140]
                0.00    0.00 2359296/2754920     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [63]
[104]    0.0    0.00    0.00 2754920         operator new(unsigned long, void*) [104]
-----------------------------------------------
                0.00    0.00       3/2359302     SearchElement(std::string, std::string) [64]
                0.00    0.00 2359299/2359302     FindMatchIndexes() [9]
[105]    0.0    0.00    0.00 2359302         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [105]
-----------------------------------------------
                0.00    0.00       1/1572972     std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [283]
                0.00    0.00       1/1572972     int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [89]
                0.00    0.00       6/1572972     std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [229]
                0.00    0.00       9/1572972     void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00      13/1572972     std::vector<int, std::allocator<int> >::~vector() [61]
                0.00    0.00      78/1572972     void std::vector<int, std::allocator<int> >::_M_insert_aux<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [84]
                0.00    0.00  786432/1572972     std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [23]
                0.00    0.00  786432/1572972     std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [124]
[106]    0.0    0.00    0.00 1572972         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [106]
-----------------------------------------------
                0.00    0.00 1572864/1572864     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
[107]    0.0    0.00    0.00 1572864         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [107]
-----------------------------------------------
                0.00    0.00 1572864/1572864     std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [109]
[108]    0.0    0.00    0.00 1572864         std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [108]
-----------------------------------------------
                0.00    0.00       2/1572864     int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [93]
                0.00    0.00 1572862/1572864     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [34]
[109]    0.0    0.00    0.00 1572864         std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [109]
                0.00    0.00 1572864/1572864     std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [108]
-----------------------------------------------
                0.00    0.00 1442418/1442418     __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [12]
[110]    0.0    0.00    0.00 1442418         std::char_traits<char>::compare(char const*, char const*, unsigned long) [110]
-----------------------------------------------
                0.00    0.00 1439808/1439808     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
[111]    0.0    0.00    0.00 1439808         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long const&) const [111]
                0.00    0.00 1439808/15463689     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [100]
-----------------------------------------------
                0.00    0.00 1306752/1306752     std::_Miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [113]
[112]    0.0    0.00    0.00 1306752         std::_Iter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [112]
-----------------------------------------------
                0.00    0.00 1306752/1306752     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move_backward<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [26]
[113]    0.0    0.00    0.00 1306752         std::_Miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [113]
                0.00    0.00 1306752/1306752     std::_Iter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [112]
-----------------------------------------------
                0.00    0.00 1181504/1181504     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
[114]    0.0    0.00    0.00 1181504         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [114]
-----------------------------------------------
                0.00    0.00      38/1168601     void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [39]
                0.00    0.00  254332/1168601     bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [151]
                0.00    0.00  266330/1168601     bool __gnu_cxx::operator==<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [149]
                0.00    0.00  266406/1168601     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [143]
                0.00    0.00  381495/1168601     std::_Iter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [50]
[115]    0.0    0.00    0.00 1168601         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [115]
-----------------------------------------------
                0.00    0.00  919488/919488      void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
[116]    0.0    0.00    0.00  919488         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
                0.00    0.00 3544512/7996992     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [102]
                0.00    0.00 2100992/3408035     std::remove_reference<int&>::type&& std::move<int&>(int&) [103]
                0.00    0.00 1181504/1181504     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [114]
-----------------------------------------------
                0.00    0.00      19/794898      void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [39]
                0.00    0.00  133184/794898      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
                0.00    0.00  133184/794898      decltype (_S_construct({parm#1}, {parm#2}, (forward<std::string>)({parm#3}))) std::allocator_traits<std::allocator<std::string> >::construct<std::string, std::string>(std::allocator<std::string>&, std::string*, std::string&&) [148]
                0.00    0.00  133184/794898      std::enable_if<std::allocator_traits<std::allocator<std::string> >::__construct_helper<std::string, std::string>::value, void>::type std::allocator_traits<std::allocator<std::string> >::_S_construct<std::string, std::string>(std::allocator<std::string>&, std::string*, std::string&&) [147]
                0.00    0.00  133184/794898      void __gnu_cxx::new_allocator<std::string>::construct<std::string, std::string>(std::string*, std::string&&) [144]
                0.00    0.00  262143/794898      void std::_Construct<std::string, std::string>(std::string*, std::string&&) [140]
[117]    0.0    0.00    0.00  794898         std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [117]
-----------------------------------------------
                0.00    0.00  786475/786475      void std::_Destroy<int*>(int*, int*) [119]
[118]    0.0    0.00    0.00  786475         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [118]
-----------------------------------------------
                0.00    0.00  786475/786475      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [120]
[119]    0.0    0.00    0.00  786475         void std::_Destroy<int*>(int*, int*) [119]
                0.00    0.00  786475/786475      void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [118]
-----------------------------------------------
                0.00    0.00       1/786475      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [23]
                0.00    0.00       3/786475      void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00      13/786475      std::vector<int, std::allocator<int> >::~vector() [61]
                0.00    0.00      26/786475      void std::vector<int, std::allocator<int> >::_M_insert_aux<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [84]
                0.00    0.00  786432/786475      std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [124]
[120]    0.0    0.00    0.00  786475         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [120]
                0.00    0.00  786475/786475      void std::_Destroy<int*>(int*, int*) [119]
-----------------------------------------------
                0.00    0.00  786432/786432      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [23]
[121]    0.0    0.00    0.00  786432         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_propagate_on_copy_assign() [121]
-----------------------------------------------
                0.00    0.00  786432/786432      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [23]
[122]    0.0    0.00    0.00  786432         std::vector<int, std::allocator<int> >::capacity() const [122]
-----------------------------------------------
                0.00    0.00  786432/786432      int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [125]
[123]    0.0    0.00    0.00  786432         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [123]
-----------------------------------------------
                0.00    0.00  786432/786432      std::vector<int, std::allocator<int> >::clear() [17]
[124]    0.0    0.00    0.00  786432         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [124]
                0.00    0.00  786432/1572972     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [106]
                0.00    0.00  786432/786475      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [120]
-----------------------------------------------
                0.00    0.00       1/786432      int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [90]
                0.00    0.00  786431/786432      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [33]
[125]    0.0    0.00    0.00  786432         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [125]
                0.00    0.00  786432/786432      int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [123]
-----------------------------------------------
                0.00    0.00  786432/786432      void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [19]
[126]    0.0    0.00    0.00  786432         std::__lg(long) [126]
-----------------------------------------------
