Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [244]
-----------------------------------------------
                0.00    0.00 3544512/7996992     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [56]
                0.00    0.00 4452480/7996992     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [25]
[125]    0.0    0.00    0.00 7996992         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [125]
-----------------------------------------------
                0.00    0.00 1572864/3932160     std::vector<int, std::allocator<int> >::end() const [55]
                0.00    0.00 2359296/3932160     std::vector<int, std::allocator<int> >::begin() const [31]
[126]    0.0    0.00    0.00 3932160         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [126]
-----------------------------------------------
                0.00    0.00 3932160/3932160     std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [53]
[127]    0.0    0.00    0.00 3932160         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [127]
-----------------------------------------------
                0.00    0.00     291/3408035     std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [87]
                0.00    0.00 1306752/3408035     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [25]
                0.00    0.00 2100992/3408035     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [56]
[128]    0.0    0.00    0.00 3408035         std::remove_reference<int&>::type&& std::move<int&>(int&) [128]
-----------------------------------------------
                0.00    0.00       3/2359302     SearchElement(std::string, std::string) [85]
                0.00    0.00 2359299/2359302     FindMatchIndexes() [9]
[129]    0.0    0.00    0.00 2359302         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [129]
-----------------------------------------------
                0.00    0.00       1/1572972     std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [286]
                0.00    0.00       1/1572972     int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [105]
                0.00    0.00       6/1572972     std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [240]
                0.00    0.00       9/1572972     void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [93]
                0.00    0.00      13/1572972     std::vector<int, std::allocator<int> >::~vector() [94]
                0.00    0.00      78/1572972     void std::vector<int, std::allocator<int> >::_M_insert_aux<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [92]
                0.00    0.00  786432/1572972     std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [19]
                0.00    0.00  786432/1572972     std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [65]
[130]    0.0    0.00    0.00 1572972         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
-----------------------------------------------
                0.00    0.00 1572864/1572864     void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [25]
[131]    0.0    0.00    0.00 1572864         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [131]
-----------------------------------------------
                0.00    0.00 1572864/1572864     std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [133]
[132]    0.0    0.00    0.00 1572864         std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [132]
-----------------------------------------------
                0.00    0.00       2/1572864     int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [109]
                0.00    0.00 1572862/1572864     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [30]
[133]    0.0    0.00    0.00 1572864         std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [133]
                0.00    0.00 1572864/1572864     std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [132]
-----------------------------------------------
                0.00    0.00 1442418/1442418     __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [13]
[134]    0.0    0.00    0.00 1442418         std::char_traits<char>::compare(char const*, char const*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00  127165/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [4]
                0.00    0.00  133184/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
                0.00    0.00  260369/1422895     std::vector<std::string, std::allocator<std::string> >::begin() [156]
                0.00    0.00  381497/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(long const&) const [147]
                0.00    0.00  520680/1422895     std::vector<std::string, std::allocator<std::string> >::end() [10]
[135]    0.0    0.00    0.00 1422895         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [135]
-----------------------------------------------
                0.00    0.00 1181504/1181504     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [56]
[136]    0.0    0.00    0.00 1181504         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [136]
-----------------------------------------------
                0.00    0.00      19/794898      void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [41]
                0.00    0.00  133184/794898      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
                0.00    0.00  133184/794898      decltype (_S_construct({parm#1}, {parm#2}, (forward<std::string>)({parm#3}))) std::allocator_traits<std::allocator<std::string> >::construct<std::string, std::string>(std::allocator<std::string>&, std::string*, std::string&&) [82]
                0.00    0.00  133184/794898      std::enable_if<std::allocator_traits<std::allocator<std::string> >::__construct_helper<std::string, std::string>::value, void>::type std::allocator_traits<std::allocator<std::string> >::_S_construct<std::string, std::string>(std::allocator<std::string>&, std::string*, std::string&&) [81]
                0.00    0.00  133184/794898      void __gnu_cxx::new_allocator<std::string>::construct<std::string, std::string>(std::string*, std::string&&) [80]
                0.00    0.00  262143/794898      void std::_Construct<std::string, std::string>(std::string*, std::string&&) [79]
[137]    0.0    0.00    0.00  794898         std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [137]
-----------------------------------------------
                0.00    0.00  786475/786475      void std::_Destroy<int*>(int*, int*) [63]
[138]    0.0    0.00    0.00  786475         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [138]
-----------------------------------------------
                0.00    0.00  786432/786432      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [19]
[139]    0.0    0.00    0.00  786432         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_propagate_on_copy_assign() [139]
-----------------------------------------------
                0.00    0.00  786432/786432      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [19]
[140]    0.0    0.00    0.00  786432         std::vector<int, std::allocator<int> >::capacity() const [140]
-----------------------------------------------
                0.00    0.00  786432/786432      void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [18]
[141]    0.0    0.00    0.00  786432         std::__lg(long) [141]
-----------------------------------------------
                0.00    0.00  786431/786431      void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [61]
[142]    0.0    0.00    0.00  786431         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [142]
-----------------------------------------------
                0.00    0.00  653376/653376      int* std::__copy_move_backward_a<true, int*, int*>(int*, int*, int*) [144]
[143]    0.0    0.00    0.00  653376         int* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<int>(int const*, int const*, int*) [143]
-----------------------------------------------
                0.00    0.00  653376/653376      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [32]
[144]    0.0    0.00    0.00  653376         int* std::__copy_move_backward_a<true, int*, int*>(int*, int*, int*) [144]
                0.00    0.00  653376/653376      int* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<int>(int const*, int const*, int*) [143]
-----------------------------------------------
                0.00    0.00  262143/530304      std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [46]
                0.00    0.00  268161/530304      void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [203]
[145]    0.0    0.00    0.00  530304         std::string* std::__addressof<std::string>(std::string&) [145]
-----------------------------------------------
                0.00    0.00  524362/524362      bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [153]
[146]    0.0    0.00    0.00  524362         std::move_iterator<std::string*>::base() const [146]
-----------------------------------------------
                0.00    0.00  127166/381497      DelSimEl() [2]
                0.00    0.00  254331/381497      std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [3]
[147]    0.0    0.00    0.00  381497         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(long const&) const [147]
                0.00    0.00  381497/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [135]
-----------------------------------------------
                0.00    0.00  268161/268161      void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [203]
[148]    0.0    0.00    0.00  268161         void std::_Destroy<std::string>(std::string*) [148]
-----------------------------------------------
                0.00    0.00  266372/266372      char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [161]
[149]    0.0    0.00    0.00  266372         bool __gnu_cxx::__is_null_pointer<char>(char*) [149]
-----------------------------------------------
                0.00    0.00  266372/266372      std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [152]
[150]    0.0    0.00    0.00  266372         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [150]
-----------------------------------------------
                0.00    0.00  266372/266372      std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [152]
[151]    0.0    0.00    0.00  266372         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [151]
-----------------------------------------------
                0.00    0.00  266372/266372      char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [161]
[152]    0.0    0.00    0.00  266372         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [152]
                0.00    0.00  266372/266372      std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [151]
                0.00    0.00  266372/266372      std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [150]
-----------------------------------------------
                0.00    0.00  262181/262181      bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [154]
[153]    0.0    0.00    0.00  262181         bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [153]
                0.00    0.00  524362/524362      std::move_iterator<std::string*>::base() const [146]
-----------------------------------------------
                0.00    0.00  262181/262181      std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [46]
[154]    0.0    0.00    0.00  262181         bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [154]
                0.00    0.00  262181/262181      bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [153]
-----------------------------------------------
                0.00    0.00  262143/262143      std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [46]
[155]    0.0    0.00    0.00  262143         std::move_iterator<std::string*>::operator++() [155]
-----------------------------------------------
                0.00    0.00      19/260369      void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [41]
                0.00    0.00  127166/260369      DelSimEl() [2]
                0.00    0.00  133184/260369      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::vector<std::string, std::allocator<std::string> >::emplace<std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string&&) [15]
[156]    0.0    0.00    0.00  260369         std::vector<std::string, std::allocator<std::string> >::begin() [156]
                0.00    0.00  260369/1422895     __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [135]
-----------------------------------------------
                0.00    0.00  254330/254330      std::_Miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [158]
[157]    0.0    0.00    0.00  254330         std::_Iter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [157]
-----------------------------------------------
                0.00    0.00  254330/254330      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::move<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [5]
[158]    0.0    0.00    0.00  254330         std::_Miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [158]
                0.00    0.00  254330/254330      std::_Iter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [157]
-----------------------------------------------
                0.00    0.00  133184/133184      std::to_string(int) [164]
[159]    0.0    0.00    0.00  133184         std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [159]
                0.00    0.00  133184/133184      std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [163]
-----------------------------------------------
                0.00    0.00  133184/133184      std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [163]
[160]    0.0    0.00    0.00  133184         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [160]
                0.00    0.00  133184/133184      char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [162]
-----------------------------------------------
                0.00    0.00  133184/133184      char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [162]
[161]    0.0    0.00    0.00  133184         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [161]
                0.00    0.00  266372/266372      bool __gnu_cxx::__is_null_pointer<char>(char*) [149]
                0.00    0.00  266372/266372      std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [152]
-----------------------------------------------
                0.00    0.00  133184/133184      char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [160]
[162]    0.0    0.00    0.00  133184         char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [162]
                0.00    0.00  133184/133184      char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [161]
-----------------------------------------------
                0.00    0.00  133184/133184      std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [159]
[163]    0.0    0.00    0.00  133184         std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [163]
                0.00    0.00  133184/133184      char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [160]
-----------------------------------------------
                0.00    0.00  133184/133184      FindMatchIndexes() [9]
[164]    0.0    0.00    0.00  133184         std::to_string(int) [164]
                0.00    0.00  133184/133184      std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [159]
-----------------------------------------------
                0.00    0.00  127166/127166      std::enable_if<std::allocator_traits<std::allocator<std::string> >::__destroy_helper<std::string>::value, void>::type std::allocator_traits<std::allocator<std::string> >::_S_destroy<std::string>(std::allocator<std::string>&, std::string*) [166]
[165]    0.0    0.00    0.00  127166         void __gnu_cxx::new_allocator<std::string>::destroy<std::string>(std::string*) [165]
-----------------------------------------------
                0.00    0.00  127166/127166      void std::allocator_traits<std::allocator<std::string> >::destroy<std::string>(std::allocator<std::string>&, std::string*) [167]
[166]    0.0    0.00    0.00  127166         std::enable_if<std::allocator_traits<std::allocator<std::string> >::__destroy_helper<std::string>::value, void>::type std::allocator_traits<std::allocator<std::string> >::_S_destroy<std::string>(std::allocator<std::string>&, std::string*) [166]
                0.00    0.00  127166/127166      void __gnu_cxx::new_allocator<std::string>::destroy<std::string>(std::string*) [165]
-----------------------------------------------
                0.00    0.00  127166/127166      std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [3]
[167]    0.0    0.00    0.00  127166         void std::allocator_traits<std::allocator<std::string> >::destroy<std::string>(std::allocator<std::string>&, std::string*) [167]
                0.00    0.00  127166/127166      std::enable_if<std::allocator_traits<std::allocator<std::string> >::__destroy_helper<std::string>::value, void>::type std::allocator_traits<std::allocator<std::string> >::_S_destroy<std::string>(std::allocator<std::string>&, std::string*) [166]
-----------------------------------------------
                0.00    0.00      26/1190        void std::vector<int, std::allocator<int> >::_M_insert_aux<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [92]
                0.00    0.00     291/1190        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::vector<int, std::allocator<int> >::emplace<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [88]
                0.00    0.00     291/1190        decltype (_S_construct({parm#1}, {parm#2}, (forward<int>)({parm#3}))) std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [91]
                0.00    0.00     291/1190        std::enable_if<std::allocator_traits<std::allocator<int> >::__construct_helper<int, int>::value, void>::type std::allocator_traits<std::allocator<int> >::_S_construct<int, int>(std::allocator<int>&, int*, int&&) [90]
                0.00    0.00     291/1190        void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [89]
[168]    0.0    0.00    0.00    1190         int&& std::forward<int>(std::remove_reference<int>::type&) [168]
-----------------------------------------------
                0.00    0.00     176/176         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [170]
[169]    0.0    0.00    0.00     176         std::_Iter_base<int*, false>::_S_base(int*) [169]
-----------------------------------------------
                0.00    0.00       1/176         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [290]
                0.00    0.00       1/176         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [106]
                0.00    0.00     174/176         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [187]
[170]    0.0    0.00    0.00     176         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [170]
                0.00    0.00     176/176         std::_Iter_base<int*, false>::_S_base(int*) [169]
-----------------------------------------------
                0.00    0.00     116/116         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [172]
[171]    0.0    0.00    0.00     116         std::move_iterator<int*>::base() const [171]
-----------------------------------------------
                0.00    0.00     116/116         std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [174]
[172]    0.0    0.00    0.00     116         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [172]
                0.00    0.00     116/116         std::move_iterator<int*>::base() const [171]
-----------------------------------------------
                0.00    0.00     116/116         std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [175]
[173]    0.0    0.00    0.00     116         std::move_iterator<int*>::move_iterator(int*) [173]
-----------------------------------------------
                0.00    0.00     116/116         int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [191]
[174]    0.0    0.00    0.00     116         std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [174]
                0.00    0.00     116/116         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [172]
-----------------------------------------------
                0.00    0.00     116/116         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [190]
[175]    0.0    0.00    0.00     116         std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [175]
                0.00    0.00     116/116         std::move_iterator<int*>::move_iterator(int*) [173]
-----------------------------------------------
                0.00    0.00      31/89          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [201]
                0.00    0.00      58/89          std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [183]
[176]    0.0    0.00    0.00      89         __gnu_cxx::new_allocator<int>::max_size() const [176]
-----------------------------------------------
                0.00    0.00      76/76          std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*) [178]
[177]    0.0    0.00    0.00      76         std::move_iterator<std::string*>::move_iterator(std::string*) [177]
-----------------------------------------------
                0.00    0.00      76/76          std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [49]
[178]    0.0    0.00    0.00      76         std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*) [178]
                0.00    0.00      76/76          std::move_iterator<std::string*>::move_iterator(std::string*) [177]
-----------------------------------------------
